,title,price,link
21,"Apple iPhone 15 (Blue, 512 GB)","99,999",https://flipkart.com//apple-iphone-15-blue-512-gb/p/itmbd86e796dea27?pid=MOBGTAGPQMKPVK7Q&lid=LSTMOBGTAGPQMKPVK7QIE80OX&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=a48fe4b5-22e3-4cf2-a18b-fc4d326c6c2f.MOBGTAGPQMKPVK7Q.SEARCH&ppt=sp&ppn=sp&ssid=oczu6syyj40000001723732213347&qH=0b3f45b266a97d70
22,"Apple iPhone 13 (Starlight, 128 GB)","50,999",https://flipkart.com//apple-iphone-13-starlight-128-gb/p/itmc9604f122ae7f?pid=MOBG6VF5ADKHKXFX&lid=LSTMOBG6VF5ADKHKXFXBT5ONJ&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=a48fe4b5-22e3-4cf2-a18b-fc4d326c6c2f.MOBG6VF5ADKHKXFX.SEARCH&ppt=sp&ppn=sp&ssid=oczu6syyj40000001723732213347&qH=0b3f45b266a97d70
23,"Apple iPhone 15 Plus (Blue, 256 GB)","89,999",https://flipkart.com//apple-iphone-15-plus-blue-256-gb/p/itm4f3e6fe529a68?pid=MOBGTAGPZXR7SRP6&lid=LSTMOBGTAGPZXR7SRP6LPK3EE&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=a48fe4b5-22e3-4cf2-a18b-fc4d326c6c2f.MOBGTAGPZXR7SRP6.SEARCH&ppt=sp&ppn=sp&ssid=oczu6syyj40000001723732213347&qH=0b3f45b266a97d70
24,"Apple iPhone 12 (Blue, 128 GB)","44,999",https://flipkart.com//apple-iphone-12-blue-128-gb/p/itm02853ae92e90a?pid=MOBFWBYZKPTZF9VG&lid=LSTMOBFWBYZKPTZF9VGHUA0UC&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBFWBYZKPTZF9VG.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
25,"Apple iPhone 14 Plus (Midnight, 512 GB)","87,499",https://flipkart.com//apple-iphone-14-plus-midnight-512-gb/p/itmba1df8d8397fb?pid=MOBGHWFHDH5HTS54&lid=LSTMOBGHWFHDH5HTS54RLBSJP&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHDH5HTS54.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
26,"Apple iPhone 14 (Purple, 128 GB)","57,999",https://flipkart.com//apple-iphone-14-purple-128-gb/p/itm0b581eba85e08?pid=MOBGHWFHQFSQYBFU&lid=LSTMOBGHWFHQFSQYBFUUF0OWI&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_27&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHQFSQYBFU.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
27,"Apple iPhone 14 (Blue, 256 GB)","67,999",https://flipkart.com//apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHD3XPKDPN.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
28,"Apple iPhone 13 (Green, 256 GB)","61,999",https://flipkart.com//apple-iphone-13-green-256-gb/p/itm14914e5e84473?pid=MOBGC9VGPXQNTXDW&lid=LSTMOBGC9VGPXQNTXDWMOPMCI&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_29&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGC9VGPXQNTXDW.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
29,"Apple iPhone 14 (Midnight, 128 GB)","57,999",https://flipkart.com//apple-iphone-14-midnight-128-gb/p/itm9e6293c322a84?pid=MOBGHWFHECFVMDCX&lid=LSTMOBGHWFHECFVMDCX4YXZJC&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_30&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHECFVMDCX.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
30,"Apple iPhone 14 (Starlight, 128 GB)","57,999",https://flipkart.com//apple-iphone-14-starlight-128-gb/p/itm3485a56f6e676?pid=MOBGHWFHABH3G73H&lid=LSTMOBGHWFHABH3G73H644UNJ&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_31&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHABH3G73H.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
31,"Apple iPhone 12 (Black, 256 GB)","54,999",https://flipkart.com//apple-iphone-12-black-256-gb/p/itm68421fa1c1121?pid=MOBFWBYZ7CR9FRHZ&lid=LSTMOBFWBYZ7CR9FRHZNVRHNR&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBFWBYZ7CR9FRHZ.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
