,title,price,link
31,"REDMI 12C (Lavender Purple, 64 GB)","8,680",https://flipkart.com//redmi-12c-lavender-purple-64-gb/p/itm17c7073246292?pid=MOBGZH88UMCQMQHH&lid=LSTMOBGZH88UMCQMQHHVS7GXP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_32&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZH88UMCQMQHH.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
32,"REDMI Note 12 Pro 5G (Glacier Blue, 256 GB)","28,900",https://flipkart.com//redmi-note-12-pro-5g-glacier-blue-256-gb/p/itm5afde398cdd5a?pid=MOBGZF9PCM4D3FGE&lid=LSTMOBGZF9PCM4D3FGEPK4O4Z&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZF9PCM4D3FGE.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
33,"REDMI Note 12 5G (Matte Black, 128 GB)","14,798",https://flipkart.com//redmi-note-12-5g-matte-black-128-gb/p/itmce9f4bcbb7fdc?pid=MOBGHNFJYJ5YNYFF&lid=LSTMOBGHNFJYJ5YNYFFDER9IG&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGHNFJYJ5YNYFF.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
34,"REDMI 12 5G (Pastel Blue, 128 GB)","13,000",https://flipkart.com//redmi-12-5g-pastel-blue-128-gb/p/itma93243ce905f7?pid=MOBGZF9PGQFGNGYH&lid=LSTMOBGZF9PGQFGNGYHS67BFF&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_35&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZF9PGQFGNGYH.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
35,"REDMI Note 12 5G (Frosted Green, 128 GB)","15,499",https://flipkart.com//redmi-note-12-5g-frosted-green-128-gb/p/itm5dca1d1573fd8?pid=MOBGHNFJHHA6ZVM2&lid=LSTMOBGHNFJHHA6ZVM28SLEFP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_36&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGHNFJHHA6ZVM2.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
36,"REDMI Note 12 5G (Matte Black, 128 GB)","14,290",https://flipkart.com//redmi-note-12-5g-matte-black-128-gb/p/itmaef3480ae06a5?pid=MOBGZF9PQVQCPVUZ&lid=LSTMOBGZF9PQVQCPVUZS7YUDD&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_37&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZF9PQVQCPVUZ.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
37,"REDMI Note 12 5G (Frosted Green, 256 GB)","18,999",https://flipkart.com//redmi-note-12-5g-frosted-green-256-gb/p/itm938718cc5cef4?pid=MOBGPGBZYESEZDEW&lid=LSTMOBGPGBZYESEZDEWGWT4IJ&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_38&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGPGBZYESEZDEW.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
38,"REDMI Note 12 (Ice Blue, 64 GB)","11,999",https://flipkart.com//redmi-note-12-ice-blue-64-gb/p/itmee415766dfc1a?pid=MOBGNYHZYZ4CNTCM&lid=LSTMOBGNYHZYZ4CNTCMVONB0S&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_39&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGNYHZYZ4CNTCM.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
39,"REDMI Note 12 5G (Mystique Blue, 128 GB)","15,499",https://flipkart.com//redmi-note-12-5g-mystique-blue-128-gb/p/itm0dbd10c31153d?pid=MOBGHNFJHJ8N3XKT&lid=LSTMOBGHNFJHJ8N3XKTRQXS8F&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_40&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGHNFJHJ8N3XKT.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
40,"REDMI Note 12 5G (Sunrise Gold, 128 GB)","16,999",https://flipkart.com//redmi-note-12-5g-sunrise-gold-128-gb/p/itm7469fb9d2c5bf?pid=MOBGRM9XDHZ2BVMH&lid=LSTMOBGRM9XDHZ2BVMHHWJVBZ&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_41&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGRM9XDHZ2BVMH.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
41,"REDMI 12C (Lavender Purple, 128 GB)","9,599",https://flipkart.com//redmi-12c-lavender-purple-128-gb/p/itm2782654b8ba5b?pid=MOBGZEU9TYHQ8RGE&lid=LSTMOBGZEU9TYHQ8RGEYMQQ7D&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_42&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZEU9TYHQ8RGE.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
42,"REDMI Note 12 5G (Matte Black, 256 GB)","15,988",https://flipkart.com//redmi-note-12-5g-matte-black-256-gb/p/itmd95fc237dcdc0?pid=MOBGZF9PQCWZZZUG&lid=LSTMOBGZF9PQCWZZZUGLV8ILP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_43&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZF9PQCWZZZUG.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
43,"REDMI Note 12 Pro+ 5G (Arctic White, 256 GB)","30,999",https://flipkart.com//redmi-note-12-pro-5g-arctic-white-256-gb/p/itme25a071508595?pid=MOBGH2UVFZJ8HFRN&lid=LSTMOBGH2UVFZJ8HFRNLEUMEH&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_44&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGH2UVFZJ8HFRN.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
44,"REDMI Note 12 Pro+ 5G (Obsidian Black, 256 GB)","32,990",https://flipkart.com//redmi-note-12-pro-5g-obsidian-black-256-gb/p/itm045272629c8bf?pid=MOBGH2UVTFKREUVZ&lid=LSTMOBGH2UVTFKREUVZ7SWVJF&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_45&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGH2UVTFKREUVZ.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
45,"REDMI Note 12 5G (Matte Black, 128 GB)","15,499",https://flipkart.com//redmi-note-12-5g-matte-black-128-gb/p/itmd0f3dc327bca7?pid=MOBGHNFJPHFFUYM7&lid=LSTMOBGHNFJPHFFUYM7BFWGNA&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_46&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGHNFJPHFFUYM7.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
46,"REDMI 12 5G (Moonstone Silver, 256 GB)","14,998",https://flipkart.com//redmi-12-5g-moonstone-silver-256-gb/p/itm035be5dca93db?pid=MOBGZF9P4ZUCBJCE&lid=LSTMOBGZF9P4ZUCBJCEDN0QKQ&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_2_47&otracker=search&fm=organic&iid=f4f7f8fd-e8d8-4acf-a5f3-512a56a18e4f.MOBGZF9P4ZUCBJCE.SEARCH&ppt=sp&ppn=sp&ssid=apv0cx3mcg0000001723731982601&qH=9b6bf0057c19bd94
